data_fato,hora_fato,grupo_fato,tipo_enquadramento,tipo_fato,municipio_fato,local_fato,bairro,quantidade_vitimas,quantidade_vitimas_norm,estacao,month,horario,data_medicao,precipitacao_total_diario,temperatura_maxima_diaria(°C),temperatura_minima_diaria(°C),umidade_relativa_ar_media_diaria(%),vento_velocidade_media_diaria(m/s)
2022-11-06,01:20:00,crimes,lesao corporal,consumado,soledade,estabelecimento diversao,,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-06,0.0,21.6,9.9,66.0,5.9
2022-11-06,02:15:00,contravencoes,vias de fato,consumado,soledade,estabelecimento diversao,,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-06,0.0,21.6,9.9,66.0,5.9
2022-11-06,02:15:12,crimes,dano,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-06,0.0,21.6,9.9,66.0,5.9
2022-11-06,20:00:00,contravencoes,vias de fato,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,noite,2022-11-06,0.0,21.6,9.9,66.0,5.9
2022-11-07,00:05:00,crimes,furto simples,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-07,0.0,21.1,8.6,73.5,4.4
2022-11-07,08:00:00,crimes,furto simples,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,dia,2022-11-07,0.0,21.1,8.6,73.5,4.4
2022-11-07,11:30:00,crimes,ameaca,consumado,soledade,outros,,2.0,0.2222222222222222,primavera,11,dia,2022-11-07,0.0,21.1,8.6,73.5,4.4
2022-11-07,14:00:00,crimes,ameaca,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,tarde,2022-11-07,0.0,21.1,8.6,73.5,4.4
2022-11-07,14:30:00,crimes,furto de celular,consumado,soledade,estabelecimento comercial,centro,1.0,0.1111111111111111,primavera,11,tarde,2022-11-07,0.0,21.1,8.6,73.5,4.4
2022-11-07,19:40:00,crimes,ameaca,consumado,soledade,residencia,botucarai,2.0,0.2222222222222222,primavera,11,noite,2022-11-07,0.0,21.1,8.6,73.5,4.4
2022-11-07,21:10:00,crimes,ameaca,consumado,soledade,via publica,centro,1.0,0.1111111111111111,primavera,11,noite,2022-11-07,0.0,21.1,8.6,73.5,4.4
2022-11-07,22:00:00,crimes,violencia psicologica contra mulher art 147b,consumado,soledade,residencia,missoes,1.0,0.1111111111111111,primavera,11,noite,2022-11-07,0.0,21.1,8.6,73.5,4.4
2022-11-08,06:00:00,crimes,roubo a residencia,consumado,soledade,residencia,interior,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-08,0.0,21.9,9.5,72.8,5.0
2022-11-08,06:00:00,crimes,furto simples,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-08,0.0,21.9,9.5,72.8,5.0
2022-11-08,09:00:00,crimes,ameaca,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,dia,2022-11-08,0.0,21.9,9.5,72.8,5.0
2022-11-08,10:20:00,crimes,estelionato,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,dia,2022-11-08,0.0,21.9,9.5,72.8,5.0
2022-11-08,19:00:25,crimes,estelionato,consumado,soledade,outros,fontes,1.0,0.1111111111111111,primavera,11,noite,2022-11-08,0.0,21.9,9.5,72.8,5.0
2022-11-08,22:00:00,crimes,furto de animal,consumado,soledade,outros,interior,1.0,0.1111111111111111,primavera,11,noite,2022-11-08,0.0,21.9,9.5,72.8,5.0
2022-11-08,22:00:00,crimes,furto simples,consumado,soledade,outros,interior,1.0,0.1111111111111111,primavera,11,noite,2022-11-08,0.0,21.9,9.5,72.8,5.0
2022-11-09,10:00:00,crimes,ameaca,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,dia,2022-11-09,0.0,22.5,9.9,72.7,4.1
2022-11-09,11:30:53,crimes,estelionato,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-09,0.0,22.5,9.9,72.7,4.1
2022-11-09,14:00:00,crimes,roubo a residencia,consumado,soledade,residencia,interior,1.0,0.1111111111111111,primavera,11,tarde,2022-11-09,0.0,22.5,9.9,72.7,4.1
2022-11-09,14:00:00,crimes,furto de animal,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,tarde,2022-11-09,0.0,22.5,9.9,72.7,4.1
2022-11-09,16:45:00,crimes,lesao corporal,consumado,soledade,via publica,expedicionario,1.0,0.1111111111111111,primavera,11,tarde,2022-11-09,0.0,22.5,9.9,72.7,4.1
2022-11-09,18:05:00,crimes,furto simples,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,tarde,2022-11-09,0.0,22.5,9.9,72.7,4.1
2022-11-09,19:00:00,crimes,ameaca,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,noite,2022-11-09,0.0,22.5,9.9,72.7,4.1
2022-11-10,12:00:32,crimes,ameaca,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-10,0.0,26.8,11.2,65.4,3.5
2022-11-10,15:45:00,crimes,crimes de abuso de autoridade,consumado,soledade,via publica,expedicionario,1.0,0.1111111111111111,primavera,11,tarde,2022-11-10,0.0,26.8,11.2,65.4,3.5
2022-11-10,16:00:00,crimes,difamacao,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,tarde,2022-11-10,0.0,26.8,11.2,65.4,3.5
2022-11-10,20:40:00,crimes,ameaca,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,noite,2022-11-10,0.0,26.8,11.2,65.4,3.5
2022-11-11,10:00:00,contravencoes,perturbacao do trabalho ou do sossego alheios,consumado,soledade,residencia,expedicionario,1.0,0.1111111111111111,primavera,11,dia,2022-11-11,0.0,20.5,15.8,82.8,3.0
2022-11-11,10:00:00,crimes,ameaca,consumado,soledade,etabelecimento ensino,,1.0,0.1111111111111111,primavera,11,dia,2022-11-11,0.0,20.5,15.8,82.8,3.0
2022-11-11,11:45:00,crimes,lesao corporal,consumado,soledade,residencia,missoes,1.0,0.1111111111111111,primavera,11,dia,2022-11-11,0.0,20.5,15.8,82.8,3.0
2022-11-11,15:00:00,crimes,lesao corporal,consumado,soledade,via publica,missoes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-11,0.0,20.5,15.8,82.8,3.0
2022-11-11,18:22:00,crimes,roubo a estabelecimento comercial,consumado,soledade,estabelecimento comercial,botucarai,1.0,0.1111111111111111,primavera,11,tarde,2022-11-11,0.0,20.5,15.8,82.8,3.0
2022-11-11,19:30:00,crimes,furto de celular,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,noite,2022-11-11,0.0,20.5,15.8,82.8,3.0
2022-11-11,20:00:00,crimes,ameaca,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,noite,2022-11-11,0.0,20.5,15.8,82.8,3.0
2022-11-11,22:30:00,crimes,lesao corporal,consumado,soledade,via publica,missoes,1.0,0.1111111111111111,primavera,11,noite,2022-11-11,0.0,20.5,15.8,82.8,3.0
2022-11-12,01:30:00,crimes,furto de veiculo,consumado,soledade,via publica,fontes,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-12,0.2,27.9,16.3,70.2,2.6
2022-11-12,02:50:00,crimes,lesao corporal,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-12,0.2,27.9,16.3,70.2,2.6
2022-11-12,10:00:00,crimes,estelionato,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-12,0.2,27.9,16.3,70.2,2.6
2022-11-12,14:24:00,crimes,furto de celular,consumado,soledade,hospitais/clinicas,centro,1.0,0.1111111111111111,primavera,11,tarde,2022-11-12,0.2,27.9,16.3,70.2,2.6
2022-11-12,15:30:00,crimes,injuria,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-12,0.2,27.9,16.3,70.2,2.6
2022-11-12,20:03:00,contravencoes,vias de fato,consumado,soledade,estabelecimento comercial,,1.0,0.1111111111111111,primavera,11,noite,2022-11-12,0.2,27.9,16.3,70.2,2.6
2022-11-12,21:34:00,crimes,ameaca,consumado,soledade,residencia,,1.0,0.1111111111111111,primavera,11,noite,2022-11-12,0.2,27.9,16.3,70.2,2.6
2022-11-13,15:00:00,crimes,descumprimento de medida protetiva de urgencia,consumado,soledade,outros,fontes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-13,0.2,21.8,17.2,82.9,6.5
2022-11-13,20:10:00,crimes,injuria,consumado,soledade,via publica,missoes,1.0,0.1111111111111111,primavera,11,noite,2022-11-13,0.2,21.8,17.2,82.9,6.5
2022-11-14,07:30:00,crimes,furto simples,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,dia,2022-11-14,20.6,24.4,16.2,75.1,6.6
2022-11-14,10:00:00,crimes,ameaca,consumado,soledade,residencia,interior,1.0,0.1111111111111111,primavera,11,dia,2022-11-14,20.6,24.4,16.2,75.1,6.6
2022-11-14,15:00:00,crimes,estelionato,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,tarde,2022-11-14,20.6,24.4,16.2,75.1,6.6
2022-11-15,08:00:00,crimes,lesao corporal,consumado,soledade,via publica,interior,1.0,0.1111111111111111,primavera,11,dia,2022-11-15,0.2,24.9,11.9,59.0,2.5
2022-11-15,11:30:00,crimes,incendio culposo,consumado,soledade,residencia,,1.0,0.1111111111111111,primavera,11,dia,2022-11-15,0.2,24.9,11.9,59.0,2.5
2022-11-15,18:30:00,crimes,lesao corporal,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-15,0.2,24.9,11.9,59.0,2.5
2022-11-15,19:45:00,crimes,lesao corporal,consumado,soledade,outros,fontes,1.0,0.1111111111111111,primavera,11,noite,2022-11-15,0.2,24.9,11.9,59.0,2.5
2022-11-15,21:00:00,crimes,lesao corporal,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,noite,2022-11-15,0.2,24.9,11.9,59.0,2.5
2022-11-16,00:45:00,crimes,furto qualificado,consumado,soledade,residencia,missoes,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-16,0.0,26.9,14.0,45.7,1.2
2022-11-16,11:00:00,crimes,ameaca,consumado,soledade,residencia,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-16,0.0,26.9,14.0,45.7,1.2
2022-11-16,11:25:00,crimes,ameaca,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-16,0.0,26.9,14.0,45.7,1.2
2022-11-16,17:00:00,crimes,ameaca,consumado,soledade,residencia,centro,1.0,0.1111111111111111,primavera,11,tarde,2022-11-16,0.0,26.9,14.0,45.7,1.2
2022-11-17,08:00:00,crimes,ameaca,consumado,soledade,residencia,interior,1.0,0.1111111111111111,primavera,11,dia,2022-11-17,0.0,27.9,12.4,46.7,3.3
2022-11-17,08:50:00,crimes,lesao corporal,consumado,soledade,via publica,interior,3.0,0.3333333333333333,primavera,11,dia,2022-11-17,0.0,27.9,12.4,46.7,3.3
2022-11-17,13:00:00,crimes,ameaca,consumado,soledade,residencia,expedicionario,1.0,0.1111111111111111,primavera,11,tarde,2022-11-17,0.0,27.9,12.4,46.7,3.3
2022-11-17,17:00:00,crimes,ameaca,consumado,soledade,residencia,missoes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-17,0.0,27.9,12.4,46.7,3.3
2022-11-17,20:00:00,contravencoes,vias de fato,consumado,soledade,residencia,expedicionario,1.0,0.1111111111111111,primavera,11,noite,2022-11-17,0.0,27.9,12.4,46.7,3.3
2022-11-17,20:00:00,crimes,furto simples,consumado,soledade,residencia,ipiranga,1.0,0.1111111111111111,primavera,11,noite,2022-11-17,0.0,27.9,12.4,46.7,3.3
2022-11-18,13:30:00,crimes,lesao corporal,consumado,soledade,estabelecimento comercial,botucarai,2.0,0.2222222222222222,primavera,11,tarde,2022-11-18,0.0,29.9,13.2,45.0,4.6
2022-11-18,19:00:00,crimes,furto qualificado,consumado,soledade,residencia,expedicionario,1.0,0.1111111111111111,primavera,11,noite,2022-11-18,0.0,29.9,13.2,45.0,4.6
2022-11-18,19:00:00,crimes,ameaca,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,noite,2022-11-18,0.0,29.9,13.2,45.0,4.6
2022-11-18,21:00:00,crimes,lesao corporal,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,noite,2022-11-18,0.0,29.9,13.2,45.0,4.6
2022-11-18,22:00:07,contravencoes,perturbacao do trabalho ou do sossego alheios,consumado,soledade,outros,fontes,1.0,0.1111111111111111,primavera,11,noite,2022-11-18,0.0,29.9,13.2,45.0,4.6
2022-11-19,00:01:00,crimes,furto simples,consumado,soledade,residencia,ipiranga,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-19,0.0,31.3,17.2,38.4,4.3
2022-11-19,20:00:00,contravencoes,vias de fato,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,noite,2022-11-19,0.0,31.3,17.2,38.4,4.3
2022-11-19,20:20:00,crimes,furto simples,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,noite,2022-11-19,0.0,31.3,17.2,38.4,4.3
2022-11-19,20:30:00,crimes,ameaca,consumado,soledade,residencia,interior,1.0,0.1111111111111111,primavera,11,noite,2022-11-19,0.0,31.3,17.2,38.4,4.3
2022-11-19,22:20:00,contravencoes,perturbacao do trabalho ou do sossego alheios,consumado,soledade,residencia,,1.0,0.1111111111111111,primavera,11,noite,2022-11-19,0.0,31.3,17.2,38.4,4.3
2022-11-20,00:01:00,crimes,dano,consumado,soledade,residencia,expedicionario,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-20,0.0,31.9,15.7,49.5,3.3
2022-11-20,01:00:00,contravencoes,vias de fato,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-20,0.0,31.9,15.7,49.5,3.3
2022-11-20,10:50:00,contravencoes,vias de fato,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,dia,2022-11-20,0.0,31.9,15.7,49.5,3.3
2022-11-20,12:00:00,crimes,ameaca,consumado,soledade,outros,botucarai,1.0,0.1111111111111111,primavera,11,dia,2022-11-20,0.0,31.9,15.7,49.5,3.3
2022-11-20,14:00:00,crimes,ameaca,consumado,soledade,residencia,ipiranga,1.0,0.1111111111111111,primavera,11,tarde,2022-11-20,0.0,31.9,15.7,49.5,3.3
2022-11-20,22:00:00,crimes,lesao corporal,consumado,soledade,residencia,ipiranga,1.0,0.1111111111111111,primavera,11,noite,2022-11-20,0.0,31.9,15.7,49.5,3.3
2022-11-20,22:00:00,crimes,estupro de vulneravel,consumado,soledade,residencia,,1.0,0.1111111111111111,primavera,11,noite,2022-11-20,0.0,31.9,15.7,49.5,3.3
2022-11-20,22:30:00,contravencoes,perturbacao do trabalho ou do sossego alheios,consumado,soledade,residencia,centro,1.0,0.1111111111111111,primavera,11,noite,2022-11-20,0.0,31.9,15.7,49.5,3.3
2022-11-20,23:00:00,crimes,lesao corporal,consumado,soledade,estabelecimento comercial,expedicionario,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-20,0.0,31.9,15.7,49.5,3.3
2022-11-21,00:15:00,crimes,furto de celular,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-21,0.0,25.5,19.8,67.8,2.9
2022-11-21,01:30:00,crimes,furto de celular,consumado,soledade,estabelecimento diversao,centro,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-21,0.0,25.5,19.8,67.8,2.9
2022-11-21,05:00:00,contravencoes,perturbacao do trabalho ou do sossego alheios,consumado,soledade,residencia,expedicionario,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-21,0.0,25.5,19.8,67.8,2.9
2022-11-21,11:00:00,crimes,furto simples,consumado,soledade,residencia,missoes,1.0,0.1111111111111111,primavera,11,dia,2022-11-21,0.0,25.5,19.8,67.8,2.9
2022-11-21,11:50:00,contravencoes,vias de fato,consumado,soledade,via publica,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-21,0.0,25.5,19.8,67.8,2.9
2022-11-21,18:00:00,crimes,furto simples,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,tarde,2022-11-21,0.0,25.5,19.8,67.8,2.9
2022-11-21,21:30:00,crimes,furto de celular,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,noite,2022-11-21,0.0,25.5,19.8,67.8,2.9
2022-11-22,00:15:00,crimes,incendio doloso,consumado,soledade,outros,interior,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-22,8.6,23.6,17.1,90.2,3.0
2022-11-22,13:00:00,crimes,importunacao sexual,consumado,soledade,outros,fontes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-22,8.6,23.6,17.1,90.2,3.0
2022-11-22,14:00:00,crimes,ameaca,consumado,soledade,hospitais/clinicas,centro,2.0,0.2222222222222222,primavera,11,tarde,2022-11-22,8.6,23.6,17.1,90.2,3.0
2022-11-22,16:15:00,crimes,ameaca,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-22,8.6,23.6,17.1,90.2,3.0
2022-11-22,18:40:00,crimes,disparo de arma de fogo,consumado,soledade,residencia,fontes,2.0,0.2222222222222222,primavera,11,tarde,2022-11-22,8.6,23.6,17.1,90.2,3.0
2022-11-23,09:00:00,contravencoes,vias de fato,consumado,soledade,residencia,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-23,2.2,26.0,14.0,71.8,1.1
2022-11-23,10:30:00,crimes,estelionato,consumado,soledade,outros,missoes,1.0,0.1111111111111111,primavera,11,dia,2022-11-23,2.2,26.0,14.0,71.8,1.1
2022-11-23,12:30:35,crimes,fraude outros,consumado,soledade,outros,expedicionario,1.0,0.1111111111111111,primavera,11,dia,2022-11-23,2.2,26.0,14.0,71.8,1.1
2022-11-23,16:40:00,crimes,lesao corporal,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,tarde,2022-11-23,2.2,26.0,14.0,71.8,1.1
2022-11-23,20:20:00,crimes,ameaca,consumado,soledade,estabelecimento comercial,centro,1.0,0.1111111111111111,primavera,11,noite,2022-11-23,2.2,26.0,14.0,71.8,1.1
2022-11-24,08:00:00,crimes,perseguicao,consumado,soledade,residencia,missoes,1.0,0.1111111111111111,primavera,11,dia,2022-11-24,0.0,27.3,12.7,67.3,3.3
2022-11-24,09:15:00,crimes,embriaguez ao volante,consumado,soledade,via publica,missoes,3.0,0.3333333333333333,primavera,11,dia,2022-11-24,0.0,27.3,12.7,67.3,3.3
2022-11-24,10:00:00,crimes,estelionato,consumado,soledade,residencia,interior,1.0,0.1111111111111111,primavera,11,dia,2022-11-24,0.0,27.3,12.7,67.3,3.3
2022-11-24,14:00:00,crimes,estelionato,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,tarde,2022-11-24,0.0,27.3,12.7,67.3,3.3
2022-11-24,22:30:00,contravencoes,vias de fato,consumado,soledade,outros,missoes,1.0,0.1111111111111111,primavera,11,noite,2022-11-24,0.0,27.3,12.7,67.3,3.3
2022-11-25,09:00:00,crimes,perseguicao,consumado,soledade,outros,expedicionario,1.0,0.1111111111111111,primavera,11,dia,2022-11-25,0.0,27.0,12.1,61.3,4.5
2022-11-25,11:00:00,crimes,lesao corporal,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,dia,2022-11-25,0.0,27.0,12.1,61.3,4.5
2022-11-25,12:00:00,crimes,injuria,consumado,soledade,residencia,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-25,0.0,27.0,12.1,61.3,4.5
2022-11-25,13:00:00,contravencoes,vias de fato,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,tarde,2022-11-25,0.0,27.0,12.1,61.3,4.5
2022-11-25,18:05:00,crimes,furto simples,consumado,soledade,estabelecimento comercial,centro,1.0,0.1111111111111111,primavera,11,tarde,2022-11-25,0.0,27.0,12.1,61.3,4.5
2022-11-26,02:00:00,contravencoes,vias de fato,consumado,soledade,residencia,,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-26,0.0,27.4,13.6,75.4,5.5
2022-11-26,03:00:00,crimes,furto simples,consumado,soledade,estabelecimento diversao,,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-26,0.0,27.4,13.6,75.4,5.5
2022-11-26,03:20:00,contravencoes,vias de fato,consumado,soledade,via publica,botucarai,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-26,0.0,27.4,13.6,75.4,5.5
2022-11-26,15:30:00,crimes,ameaca,consumado,soledade,via publica,centro,1.0,0.1111111111111111,primavera,11,tarde,2022-11-26,0.0,27.4,13.6,75.4,5.5
2022-11-26,17:10:00,crimes,ameaca,consumado,soledade,residencia,farroupilha,1.0,0.1111111111111111,primavera,11,tarde,2022-11-26,0.0,27.4,13.6,75.4,5.5
2022-11-26,19:00:00,crimes,furto de celular,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,noite,2022-11-26,0.0,27.4,13.6,75.4,5.5
2022-11-26,21:00:00,crimes,ameaca,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,noite,2022-11-26,0.0,27.4,13.6,75.4,5.5
2022-11-26,21:15:00,crimes,ameaca,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,noite,2022-11-26,0.0,27.4,13.6,75.4,5.5
2022-11-27,06:00:00,crimes,outros,consumado,soledade,residencia,centro,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-27,0.0,28.2,15.6,72.0,6.0
2022-11-27,14:00:00,crimes,lesao corporal,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,tarde,2022-11-27,0.0,28.2,15.6,72.0,6.0
2022-11-27,15:00:00,crimes,furto de celular,consumado,soledade,outros,interior,1.0,0.1111111111111111,primavera,11,tarde,2022-11-27,0.0,28.2,15.6,72.0,6.0
2022-11-27,19:10:00,crimes,lesao corporal,consumado,soledade,via publica,expedicionario,2.0,0.2222222222222222,primavera,11,noite,2022-11-27,0.0,28.2,15.6,72.0,6.0
2022-11-27,19:30:00,crimes,violencia psicologica contra mulher art 147b,consumado,soledade,residencia,expedicionario,1.0,0.1111111111111111,primavera,11,noite,2022-11-27,0.0,28.2,15.6,72.0,6.0
2022-11-27,20:00:00,crimes,ameaca,consumado,soledade,via publica,fontes,1.0,0.1111111111111111,primavera,11,noite,2022-11-27,0.0,28.2,15.6,72.0,6.0
2022-11-27,20:30:00,crimes,ameaca,consumado,soledade,etabelecimento ensino,,1.0,0.1111111111111111,primavera,11,noite,2022-11-27,0.0,28.2,15.6,72.0,6.0
2022-11-28,00:30:00,crimes,furto simples,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-28,0.0,26.9,15.4,66.9,6.3
2022-11-28,07:30:00,crimes,furto em veiculo,consumado,soledade,via publica,missoes,1.0,0.1111111111111111,primavera,11,dia,2022-11-28,0.0,26.9,15.4,66.9,6.3
2022-11-28,08:00:00,crimes,furto em veiculo,consumado,soledade,via publica,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-28,0.0,26.9,15.4,66.9,6.3
2022-11-28,08:30:00,crimes,difamacao,consumado,soledade,etabelecimento ensino,farroupilha,1.0,0.1111111111111111,primavera,11,dia,2022-11-28,0.0,26.9,15.4,66.9,6.3
2022-11-28,09:00:00,crimes,ameaca,consumado,soledade,outros,interior,1.0,0.1111111111111111,primavera,11,dia,2022-11-28,0.0,26.9,15.4,66.9,6.3
2022-11-28,12:55:00,crimes,ameaca,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,dia,2022-11-28,0.0,26.9,15.4,66.9,6.3
2022-11-28,13:00:00,crimes,outros,consumado,soledade,residencia,expedicionario,1.0,0.1111111111111111,primavera,11,tarde,2022-11-28,0.0,26.9,15.4,66.9,6.3
2022-11-28,14:00:00,crimes,estelionato,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,tarde,2022-11-28,0.0,26.9,15.4,66.9,6.3
2022-11-28,17:00:56,crimes,estelionato,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,tarde,2022-11-28,0.0,26.9,15.4,66.9,6.3
2022-11-29,09:50:00,contravencoes,vias de fato,consumado,soledade,residencia,missoes,1.0,0.1111111111111111,primavera,11,dia,2022-11-29,0.0,28.9,15.5,70.3,5.2
2022-11-29,11:00:00,crimes,ameaca,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-29,0.0,28.9,15.5,70.3,5.2
2022-11-29,12:35:00,crimes,ameaca,consumado,soledade,outros,interior,1.0,0.1111111111111111,primavera,11,dia,2022-11-29,0.0,28.9,15.5,70.3,5.2
2022-11-29,13:30:00,crimes,furto simples,consumado,soledade,residencia,missoes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-29,0.0,28.9,15.5,70.3,5.2
2022-11-29,17:30:00,contravencoes,vias de fato,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-29,0.0,28.9,15.5,70.3,5.2
2022-11-30,01:00:00,crimes,furto em veiculo,consumado,soledade,via publica,fontes,1.0,0.1111111111111111,primavera,11,madrugada,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,07:00:00,crimes,ameaca,consumado,soledade,outros,,1.0,0.1111111111111111,primavera,11,dia,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,08:00:00,crimes,furto qualificado,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,dia,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,10:30:00,crimes,estelionato,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,dia,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,11:00:00,crimes,violacao de domicilio,consumado,soledade,residencia,,1.0,0.1111111111111111,primavera,11,dia,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,12:00:00,crimes,estelionato,consumado,soledade,estabelecimento comercial,centro,1.0,0.1111111111111111,primavera,11,dia,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,12:00:00,crimes,injuria,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,dia,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,14:00:00,contravencoes,perturbacao do trabalho ou do sossego alheios,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,tarde,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,15:00:00,crimes,ameaca,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,tarde,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,16:00:00,crimes,ameaca,consumado,soledade,outros,centro,1.0,0.1111111111111111,primavera,11,tarde,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,16:30:04,crimes,injuria discriminatoria,consumado,soledade,outros,missoes,1.0,0.1111111111111111,primavera,11,tarde,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,18:00:00,crimes,furto simples,consumado,soledade,residencia,botucarai,1.0,0.1111111111111111,primavera,11,tarde,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,20:00:00,crimes,furto em veiculo,consumado,soledade,via publica,,1.0,0.1111111111111111,primavera,11,noite,2022-11-30,0.0,30.3,15.8,69.1,4.0
2022-11-30,20:00:00,crimes,ameaca,consumado,soledade,residencia,fontes,1.0,0.1111111111111111,primavera,11,noite,2022-11-30,0.0,30.3,15.8,69.1,4.0
